trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2025-02-08|Bus|Chatswood|0|<100|<100
2025-02-08|Bus|Macquarie Park|0|<100|<100
2025-02-08|Bus|Newcastle and surrounds|0|<100|<100
2025-02-08|Bus|North Sydney|0|<100|<100
2025-02-08|Bus|Other|0|2100|2800
2025-02-08|Bus|Parramatta|0|100|100
2025-02-08|Bus|Strathfield|0|<100|<100
2025-02-08|Bus|Sydney CBD|0|1100|1100
2025-02-08|Bus|All - NSW|0|3300|4000
2025-02-08|Bus|Chatswood|1|<100|<100
2025-02-08|Bus|Macquarie Park|1|<100|<100
2025-02-08|Bus|Newcastle and surrounds|1|<100|<100
2025-02-08|Bus|North Sydney|1|<100|<100
2025-02-08|Bus|Other|1|700|1100
2025-02-08|Bus|Parramatta|1|<100|<100
2025-02-08|Bus|Strathfield|1|<100|<100
2025-02-08|Bus|Sydney CBD|1|900|700
2025-02-08|Bus|All - NSW|1|1600|1800
2025-02-08|Bus|Chatswood|2|<100|<100
2025-02-08|Bus|Macquarie Park|2|<100|<100
2025-02-08|Bus|Newcastle and surrounds|2|<100|<100
2025-02-08|Bus|North Sydney|2|<100|<100
2025-02-08|Bus|Other|2|600|800
2025-02-08|Bus|Parramatta|2|<100|<100
2025-02-08|Bus|Strathfield|2|<100|<100
2025-02-08|Bus|Sydney CBD|2|800|600
2025-02-08|Bus|All - NSW|2|1400|1400
2025-02-08|Bus|Chatswood|3|<100|<100
2025-02-08|Bus|Macquarie Park|3|<100|<100
2025-02-08|Bus|Newcastle and surrounds|3|<100|<100
2025-02-08|Bus|North Sydney|3|<100|<100
2025-02-08|Bus|Other|3|500|700
2025-02-08|Bus|Parramatta|3|<100|<100
2025-02-08|Bus|Strathfield|3|<100|<100
2025-02-08|Bus|Sydney CBD|3|700|600
2025-02-08|Bus|All - NSW|3|1200|1300
2025-02-08|Bus|Chatswood|4|<100|<100
2025-02-08|Bus|Macquarie Park|4|<100|<100
2025-02-08|Bus|North Sydney|4|<100|<100
2025-02-08|Bus|Other|4|700|600
2025-02-08|Bus|Parramatta|4|<100|<100
2025-02-08|Bus|Strathfield|4|<100|<100
2025-02-08|Bus|Sydney CBD|4|400|400
2025-02-08|Bus|All - NSW|4|1100|1000
2025-02-08|Bus|Chatswood|5|100|<100
2025-02-08|Bus|Macquarie Park|5|<100|<100
2025-02-08|Bus|Newcastle and surrounds|5|<100|<100
2025-02-08|Bus|North Sydney|5|<100|<100
2025-02-08|Bus|Other|5|2700|2200
2025-02-08|Bus|Parramatta|5|100|<100
2025-02-08|Bus|Strathfield|5|<100|<100
2025-02-08|Bus|Sydney CBD|5|500|400
2025-02-08|Bus|All - NSW|5|3400|2600
2025-02-08|Bus|Chatswood|6|300|100
2025-02-08|Bus|Macquarie Park|6|100|100
2025-02-08|Bus|Newcastle and surrounds|6|<100|<100
2025-02-08|Bus|North Sydney|6|<100|<100
2025-02-08|Bus|Other|6|7500|6800
2025-02-08|Bus|Parramatta|6|400|300
2025-02-08|Bus|Strathfield|6|100|100
2025-02-08|Bus|Sydney CBD|6|1000|800
2025-02-08|Bus|Wollongong and surrounds|6|<100|<100
2025-02-08|Bus|All - NSW|6|9400|8200
2025-02-08|Bus|Chatswood|7|200|200
2025-02-08|Bus|Macquarie Park|7|100|200
2025-02-08|Bus|Newcastle and surrounds|7|<100|<100
