trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2025-05-25|Bus|Chatswood|0|100|<100
2025-05-25|Bus|Macquarie Park|0|<100|100
2025-05-25|Bus|Newcastle and surrounds|0|<100|<100
2025-05-25|Bus|North Sydney|0|<100|<100
2025-05-25|Bus|Other|0|2200|2900
2025-05-25|Bus|Parramatta|0|100|100
2025-05-25|Bus|Strathfield|0|<100|<100
2025-05-25|Bus|Sydney CBD|0|1600|1000
2025-05-25|Bus|All - NSW|0|4000|4100
2025-05-25|Bus|Chatswood|1|<100|<100
2025-05-25|Bus|Macquarie Park|1|<100|<100
2025-05-25|Bus|North Sydney|1|<100|<100
2025-05-25|Bus|Other|1|1000|1400
2025-05-25|Bus|Parramatta|1|100|100
2025-05-25|Bus|Strathfield|1|<100|<100
2025-05-25|Bus|Sydney CBD|1|1100|900
2025-05-25|Bus|All - NSW|1|2200|2400
2025-05-25|Bus|Chatswood|2|<100|<100
2025-05-25|Bus|Macquarie Park|2|<100|<100
2025-05-25|Bus|North Sydney|2|<100|<100
2025-05-25|Bus|Other|2|600|900
2025-05-25|Bus|Parramatta|2|<100|<100
2025-05-25|Bus|Strathfield|2|<100|<100
2025-05-25|Bus|Sydney CBD|2|1200|900
2025-05-25|Bus|All - NSW|2|1800|1800
2025-05-25|Bus|Chatswood|3|<100|<100
2025-05-25|Bus|Macquarie Park|3|<100|<100
2025-05-25|Bus|North Sydney|3|<100|<100
2025-05-25|Bus|Other|3|600|800
2025-05-25|Bus|Parramatta|3|<100|<100
2025-05-25|Bus|Strathfield|3|<100|<100
2025-05-25|Bus|Sydney CBD|3|800|600
2025-05-25|Bus|All - NSW|3|1400|1400
2025-05-25|Bus|Chatswood|4|<100|<100
2025-05-25|Bus|Macquarie Park|4|<100|<100
2025-05-25|Bus|North Sydney|4|<100|<100
2025-05-25|Bus|Other|4|600|700
2025-05-25|Bus|Parramatta|4|<100|<100
2025-05-25|Bus|Strathfield|4|<100|<100
2025-05-25|Bus|Sydney CBD|4|400|400
2025-05-25|Bus|All - NSW|4|1000|1100
2025-05-25|Bus|Chatswood|5|<100|<100
2025-05-25|Bus|Macquarie Park|5|<100|<100
2025-05-25|Bus|Newcastle and surrounds|5|<100|<100
2025-05-25|Bus|North Sydney|5|<100|<100
2025-05-25|Bus|Other|5|1400|1400
2025-05-25|Bus|Parramatta|5|<100|<100
2025-05-25|Bus|Strathfield|5|<100|<100
2025-05-25|Bus|Sydney CBD|5|400|300
2025-05-25|Bus|All - NSW|5|1800|1700
2025-05-25|Bus|Chatswood|6|200|100
2025-05-25|Bus|Macquarie Park|6|<100|<100
