trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2023-08-24|Bus|Chatswood|0|<50|<50
2023-08-24|Bus|Macquarie Park|0|<50|<50
2023-08-24|Bus|Newcastle and surrounds|0|<50|<50
2023-08-24|Bus|North Sydney|0|<50|<50
2023-08-24|Bus|Other|0|700|1500
2023-08-24|Bus|Parramatta|0|100|<50
2023-08-24|Bus|Strathfield|0|<50|<50
2023-08-24|Bus|Sydney CBD|0|600|200
2023-08-24|Bus|All - NSW|0|1400|1700
2023-08-24|Bus|Chatswood|1|<50|<50
2023-08-24|Bus|Macquarie Park|1|<50|<50
2023-08-24|Bus|North Sydney|1|<50|<50
2023-08-24|Bus|Other|1|300|600
2023-08-24|Bus|Parramatta|1|<50|<50
2023-08-24|Bus|Strathfield|1|<50|<50
2023-08-24|Bus|Sydney CBD|1|300|100
2023-08-24|Bus|All - NSW|1|600|700
2023-08-24|Bus|Chatswood|2|<50|<50
2023-08-24|Bus|Macquarie Park|2|<50|<50
2023-08-24|Bus|North Sydney|2|<50|<50
2023-08-24|Bus|Other|2|300|500
2023-08-24|Bus|Parramatta|2|<50|<50
2023-08-24|Bus|Strathfield|2|<50|<50
2023-08-24|Bus|Sydney CBD|2|200|100
2023-08-24|Bus|All - NSW|2|500|600
2023-08-24|Bus|Chatswood|3|<50|<50
2023-08-24|Bus|Macquarie Park|3|<50|<50
2023-08-24|Bus|North Sydney|3|<50|<50
2023-08-24|Bus|Other|3|400|400
2023-08-24|Bus|Parramatta|3|<50|<50
2023-08-24|Bus|Strathfield|3|<50|<50
2023-08-24|Bus|Sydney CBD|3|200|100
2023-08-24|Bus|All - NSW|3|600|500
2023-08-24|Bus|Chatswood|4|<50|<50
2023-08-24|Bus|Macquarie Park|4|<50|<50
2023-08-24|Bus|North Sydney|4|<50|<50
2023-08-24|Bus|Other|4|1600|1000
2023-08-24|Bus|Parramatta|4|100|<50
2023-08-24|Bus|Strathfield|4|<50|<50
2023-08-24|Bus|Sydney CBD|4|100|200
2023-08-24|Bus|All - NSW|4|1800|1200
2023-08-24|Bus|Chatswood|5|100|100
2023-08-24|Bus|Macquarie Park|5|100|100
2023-08-24|Bus|Newcastle and surrounds|5|<50|<50
2023-08-24|Bus|North Sydney|5|100|<50
2023-08-24|Bus|Other|5|10200|6800
2023-08-24|Bus|Parramatta|5|500|400
2023-08-24|Bus|Strathfield|5|100|100
2023-08-24|Bus|Sydney CBD|5|800|1100
2023-08-24|Bus|Wollongong and surrounds|5|<50|<50
2023-08-24|Bus|All - NSW|5|11900|8600
