trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2021-07-25|Bus|Chatswood|0|<50|<50
2021-07-25|Bus|Macquarie Park|0|<50|<50
2021-07-25|Bus|Newcastle and surrounds|0|<50|<50
2021-07-25|Bus|Other|0|100|100
2021-07-25|Bus|Parramatta|0|<50|<50
2021-07-25|Bus|Sydney CBD|0|<50|<50
2021-07-25|Bus|All - NSW|0|100|100
2021-07-25|Bus|Chatswood|1|<50|<50
2021-07-25|Bus|Macquarie Park|1|<50|<50
2021-07-25|Bus|Newcastle and surrounds|1|<50|<50
2021-07-25|Bus|Other|1|100|<50
2021-07-25|Bus|Parramatta|1|<50|<50
2021-07-25|Bus|Strathfield|1|<50|<50
2021-07-25|Bus|Sydney CBD|1|<50|<50
2021-07-25|Bus|All - NSW|1|100|<50
2021-07-25|Bus|Chatswood|2|<50|<50
2021-07-25|Bus|Macquarie Park|2|<50|<50
2021-07-25|Bus|North Sydney|2|<50|<50
2021-07-25|Bus|Other|2|<50|<50
2021-07-25|Bus|Parramatta|2|<50|<50
2021-07-25|Bus|Strathfield|2|<50|<50
2021-07-25|Bus|Sydney CBD|2|<50|<50
2021-07-25|Bus|All - NSW|2|<50|<50
2021-07-25|Bus|Chatswood|3|<50|<50
2021-07-25|Bus|Macquarie Park|3|<50|<50
2021-07-25|Bus|Other|3|<50|100
2021-07-25|Bus|Parramatta|3|<50|<50
2021-07-25|Bus|Strathfield|3|<50|<50
2021-07-25|Bus|Sydney CBD|3|<50|<50
2021-07-25|Bus|All - NSW|3|<50|100
2021-07-25|Bus|Chatswood|4|<50|<50
2021-07-25|Bus|Macquarie Park|4|<50|<50
2021-07-25|Bus|Other|4|100|100
2021-07-25|Bus|Parramatta|4|<50|<50
2021-07-25|Bus|Sydney CBD|4|<50|<50
2021-07-25|Bus|All - NSW|4|100|100
2021-07-25|Bus|Chatswood|5|<50|<50
2021-07-25|Bus|Macquarie Park|5|<50|<50
2021-07-25|Bus|North Sydney|5|<50|<50
2021-07-25|Bus|Other|5|200|200
2021-07-25|Bus|Parramatta|5|<50|<50
2021-07-25|Bus|Strathfield|5|<50|<50
2021-07-25|Bus|Sydney CBD|5|100|<50
2021-07-25|Bus|All - NSW|5|300|200
2021-07-25|Bus|Chatswood|6|<50|<50
2021-07-25|Bus|Macquarie Park|6|<50|<50
2021-07-25|Bus|Newcastle and surrounds|6|<50|<50
2021-07-25|Bus|North Sydney|6|<50|<50
2021-07-25|Bus|Other|6|600|700
2021-07-25|Bus|Parramatta|6|<50|<50
2021-07-25|Bus|Strathfield|6|<50|<50
2021-07-25|Bus|Sydney CBD|6|200|100
2021-07-25|Bus|All - NSW|6|800|800
2021-07-25|Bus|Chatswood|7|<50|<50
2021-07-25|Bus|Macquarie Park|7|<50|<50
2021-07-25|Bus|Newcastle and surrounds|7|<50|<50
2021-07-25|Bus|North Sydney|7|<50|<50
2021-07-25|Bus|Other|7|1000|900
2021-07-25|Bus|Parramatta|7|<50|<50
2021-07-25|Bus|Strathfield|7|<50|<50
2021-07-25|Bus|Sydney CBD|7|200|100
2021-07-25|Bus|Wollongong and surrounds|7|<50|<50
2021-07-25|Bus|All - NSW|7|1200|1000
2021-07-25|Bus|Chatswood|8|<50|<50
2021-07-25|Bus|Macquarie Park|8|<50|<50
2021-07-25|Bus|Newcastle and surrounds|8|<50|<50
2021-07-25|Bus|North Sydney|8|<50|<50
2021-07-25|Bus|Other|8|1400|1400
2021-07-25|Bus|Parramatta|8|100|<50
2021-07-25|Bus|Strathfield|8|<50|<50
2021-07-25|Bus|Sydney CBD|8|200|100
2021-07-25|Bus|Wollongong and surrounds|8|<50|<50
2021-07-25|Bus|All - NSW|8|1700|1500
2021-07-25|Bus|Chatswood|9|<50|<50
2021-07-25|Bus|Macquarie Park|9|<50|<50
2021-07-25|Bus|Newcastle and surrounds|9|<50|<50
2021-07-25|Bus|North Sydney|9|<50|<50
2021-07-25|Bus|Other|9|2000|2000
2021-07-25|Bus|Parramatta|9|100|100
2021-07-25|Bus|Strathfield|9|<50|<50
2021-07-25|Bus|Sydney CBD|9|200|100
2021-07-25|Bus|Wollongong and surrounds|9|<50|<50
2021-07-25|Bus|All - NSW|9|2300|2200
2021-07-25|Bus|Chatswood|10|<50|<50
2021-07-25|Bus|Macquarie Park|10|<50|<50
2021-07-25|Bus|Newcastle and surrounds|10|<50|<50
2021-07-25|Bus|North Sydney|10|<50|<50
2021-07-25|Bus|Other|10|2200|2300
2021-07-25|Bus|Parramatta|10|<50|<50
2021-07-25|Bus|Strathfield|10|<50|<50
2021-07-25|Bus|Sydney CBD|10|200|100
2021-07-25|Bus|Wollongong and surrounds|10|<50|<50
2021-07-25|Bus|All - NSW|10|2400|2400
2021-07-25|Bus|Chatswood|11|<50|<50
2021-07-25|Bus|Macquarie Park|11|<50|<50
2021-07-25|Bus|Newcastle and surrounds|11|<50|<50
2021-07-25|Bus|North Sydney|11|<50|<50
2021-07-25|Bus|Other|11|2400|2500
2021-07-25|Bus|Parramatta|11|100|<50
2021-07-25|Bus|Strathfield|11|<50|<50
2021-07-25|Bus|Sydney CBD|11|200|100
2021-07-25|Bus|Wollongong and surrounds|11|<50|<50
2021-07-25|Bus|All - NSW|11|2700|2600
2021-07-25|Bus|Chatswood|12|<50|<50
2021-07-25|Bus|Macquarie Park|12|<50|<50
2021-07-25|Bus|Newcastle and surrounds|12|<50|<50
2021-07-25|Bus|North Sydney|12|<50|<50
2021-07-25|Bus|Other|12|2600|2600
2021-07-25|Bus|Parramatta|12|100|100
2021-07-25|Bus|Strathfield|12|<50|<50
2021-07-25|Bus|Sydney CBD|12|200|200
2021-07-25|Bus|Wollongong and surrounds|12|<50|<50
2021-07-25|Bus|All - NSW|12|2900|2900
2021-07-25|Bus|Chatswood|13|<50|<50
2021-07-25|Bus|Macquarie Park|13|<50|<50
2021-07-25|Bus|Newcastle and surrounds|13|<50|<50
2021-07-25|Bus|North Sydney|13|<50|<50
2021-07-25|Bus|Other|13|2900|2800
2021-07-25|Bus|Parramatta|13|100|100
2021-07-25|Bus|Strathfield|13|<50|<50
2021-07-25|Bus|Sydney CBD|13|200|200
2021-07-25|Bus|Wollongong and surrounds|13|<50|<50
2021-07-25|Bus|All - NSW|13|3200|3100
2021-07-25|Bus|Chatswood|14|<50|<50
2021-07-25|Bus|Macquarie Park|14|<50|<50
2021-07-25|Bus|Newcastle and surrounds|14|<50|<50
2021-07-25|Bus|North Sydney|14|<50|<50
2021-07-25|Bus|Other|14|3300|3300
2021-07-25|Bus|Parramatta|14|100|100
2021-07-25|Bus|Strathfield|14|<50|<50
2021-07-25|Bus|Sydney CBD|14|300|300
2021-07-25|Bus|Wollongong and surrounds|14|<50|<50
2021-07-25|Bus|All - NSW|14|3700|3700
2021-07-25|Bus|Chatswood|15|<50|<50
2021-07-25|Bus|Macquarie Park|15|<50|<50
