trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2022-05-03|Bus|Chatswood|0|<50|<50
2022-05-03|Bus|Macquarie Park|0|<50|<50
2022-05-03|Bus|Newcastle and surrounds|0|<50|<50
2022-05-03|Bus|North Sydney|0|<50|<50
2022-05-03|Bus|Other|0|500|700
2022-05-03|Bus|Parramatta|0|<50|<50
2022-05-03|Bus|Strathfield|0|<50|<50
2022-05-03|Bus|Sydney CBD|0|300|100
2022-05-03|Bus|All - NSW|0|800|800
2022-05-03|Bus|Chatswood|1|<50|<50
2022-05-03|Bus|Macquarie Park|1|<50|<50
2022-05-03|Bus|North Sydney|1|<50|<50
2022-05-03|Bus|Other|1|200|400
2022-05-03|Bus|Parramatta|1|<50|<50
2022-05-03|Bus|Strathfield|1|<50|<50
2022-05-03|Bus|Sydney CBD|1|200|100
2022-05-03|Bus|All - NSW|1|400|500
2022-05-03|Bus|Chatswood|2|<50|<50
2022-05-03|Bus|Macquarie Park|2|<50|<50
2022-05-03|Bus|North Sydney|2|<50|<50
2022-05-03|Bus|Other|2|200|300
2022-05-03|Bus|Parramatta|2|<50|<50
2022-05-03|Bus|Strathfield|2|<50|<50
2022-05-03|Bus|Sydney CBD|2|200|100
2022-05-03|Bus|All - NSW|2|400|400
2022-05-03|Bus|Chatswood|3|<50|<50
2022-05-03|Bus|Macquarie Park|3|<50|<50
2022-05-03|Bus|North Sydney|3|<50|<50
2022-05-03|Bus|Other|3|300|300
2022-05-03|Bus|Parramatta|3|<50|<50
2022-05-03|Bus|Strathfield|3|<50|<50
2022-05-03|Bus|Sydney CBD|3|100|100
2022-05-03|Bus|All - NSW|3|400|400
2022-05-03|Bus|Chatswood|4|<50|<50
2022-05-03|Bus|Macquarie Park|4|<50|<50
2022-05-03|Bus|North Sydney|4|<50|<50
2022-05-03|Bus|Other|4|1300|800
2022-05-03|Bus|Parramatta|4|<50|<50
2022-05-03|Bus|Strathfield|4|<50|<50
2022-05-03|Bus|Sydney CBD|4|100|200
2022-05-03|Bus|All - NSW|4|1400|1000
2022-05-03|Bus|Chatswood|5|100|<50
2022-05-03|Bus|Macquarie Park|5|<50|100
2022-05-03|Bus|Newcastle and surrounds|5|<50|<50
2022-05-03|Bus|North Sydney|5|<50|<50
2022-05-03|Bus|Other|5|8000|5300
2022-05-03|Bus|Parramatta|5|300|300
2022-05-03|Bus|Strathfield|5|100|100
2022-05-03|Bus|Sydney CBD|5|600|900
2022-05-03|Bus|Wollongong and surrounds|5|<50|<50
2022-05-03|Bus|All - NSW|5|9100|6700
2022-05-03|Bus|Chatswood|6|200|100
2022-05-03|Bus|Macquarie Park|6|200|300
2022-05-03|Bus|Newcastle and surrounds|6|<50|<50
2022-05-03|Bus|North Sydney|6|100|100
2022-05-03|Bus|Other|6|22100|16800
2022-05-03|Bus|Parramatta|6|900|800
2022-05-03|Bus|Strathfield|6|300|200
2022-05-03|Bus|Sydney CBD|6|1900|2800
2022-05-03|Bus|Wollongong and surrounds|6|100|100
2022-05-03|Bus|All - NSW|6|25800|21200
2022-05-03|Bus|Chatswood|7|500|500
2022-05-03|Bus|Macquarie Park|7|800|600
2022-05-03|Bus|Newcastle and surrounds|7|100|100
2022-05-03|Bus|North Sydney|7|500|700
2022-05-03|Bus|Other|7|56700|34300
2022-05-03|Bus|Parramatta|7|1600|1900
2022-05-03|Bus|Strathfield|7|500|400
2022-05-03|Bus|Sydney CBD|7|2600|8700
2022-05-03|Bus|Wollongong and surrounds|7|300|600
2022-05-03|Bus|All - NSW|7|63600|47800
2022-05-03|Bus|Chatswood|8|600|800
2022-05-03|Bus|Macquarie Park|8|800|1000
2022-05-03|Bus|Newcastle and surrounds|8|100|100
2022-05-03|Bus|North Sydney|8|800|1600
2022-05-03|Bus|Other|8|57600|51200
2022-05-03|Bus|Parramatta|8|1500|2600
2022-05-03|Bus|Strathfield|8|400|500
2022-05-03|Bus|Sydney CBD|8|4000|18200
2022-05-03|Bus|Wollongong and surrounds|8|500|1000
2022-05-03|Bus|All - NSW|8|66300|77000
2022-05-03|Bus|Chatswood|9|300|400
2022-05-03|Bus|Macquarie Park|9|300|900
2022-05-03|Bus|Newcastle and surrounds|9|<50|100
2022-05-03|Bus|North Sydney|9|300|500
2022-05-03|Bus|Other|9|28300|28100
2022-05-03|Bus|Parramatta|9|700|1300
2022-05-03|Bus|Strathfield|9|300|200
2022-05-03|Bus|Sydney CBD|9|2600|7900
2022-05-03|Bus|Wollongong and surrounds|9|200|300
2022-05-03|Bus|All - NSW|9|33000|39700
2022-05-03|Bus|Chatswood|10|200|400
2022-05-03|Bus|Macquarie Park|10|300|600
2022-05-03|Bus|Newcastle and surrounds|10|100|100
