trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2024-02-02|Bus|Chatswood|0|<50|<50
2024-02-02|Bus|Macquarie Park|0|<50|<50
2024-02-02|Bus|Newcastle and surrounds|0|<50|<50
2024-02-02|Bus|North Sydney|0|<50|<50
2024-02-02|Bus|Other|0|1000|1400
2024-02-02|Bus|Parramatta|0|100|100
2024-02-02|Bus|Strathfield|0|<50|<50
2024-02-02|Bus|Sydney CBD|0|900|1000
2024-02-02|Bus|All - NSW|0|2000|2500
2024-02-02|Bus|Chatswood|1|<50|<50
2024-02-02|Bus|Macquarie Park|1|<50|<50
2024-02-02|Bus|North Sydney|1|<50|<50
2024-02-02|Bus|Other|1|500|500
2024-02-02|Bus|Parramatta|1|<50|<50
2024-02-02|Bus|Strathfield|1|<50|<50
2024-02-02|Bus|Sydney CBD|1|600|600
2024-02-02|Bus|All - NSW|1|1100|1100
2024-02-02|Bus|Chatswood|2|<50|<50
2024-02-02|Bus|Macquarie Park|2|<50|<50
2024-02-02|Bus|North Sydney|2|<50|<50
2024-02-02|Bus|Other|2|400|400
2024-02-02|Bus|Parramatta|2|<50|<50
2024-02-02|Bus|Strathfield|2|<50|<50
2024-02-02|Bus|Sydney CBD|2|500|400
2024-02-02|Bus|All - NSW|2|900|800
2024-02-02|Bus|Chatswood|3|<50|<50
2024-02-02|Bus|Macquarie Park|3|<50|<50
2024-02-02|Bus|North Sydney|3|<50|<50
2024-02-02|Bus|Other|3|500|400
2024-02-02|Bus|Parramatta|3|<50|<50
2024-02-02|Bus|Strathfield|3|<50|<50
2024-02-02|Bus|Sydney CBD|3|400|400
2024-02-02|Bus|All - NSW|3|900|800
2024-02-02|Bus|Chatswood|4|<50|<50
2024-02-02|Bus|Macquarie Park|4|<50|<50
2024-02-02|Bus|North Sydney|4|<50|<50
2024-02-02|Bus|Other|4|1700|1000
2024-02-02|Bus|Parramatta|4|100|<50
2024-02-02|Bus|Strathfield|4|<50|<50
2024-02-02|Bus|Sydney CBD|4|200|300
2024-02-02|Bus|All - NSW|4|2000|1300
2024-02-02|Bus|Chatswood|5|100|100
2024-02-02|Bus|Macquarie Park|5|100|<50
2024-02-02|Bus|Newcastle and surrounds|5|<50|<50
2024-02-02|Bus|North Sydney|5|100|<50
2024-02-02|Bus|Other|5|10500|8000
2024-02-02|Bus|Parramatta|5|500|300
2024-02-02|Bus|Strathfield|5|100|100
2024-02-02|Bus|Sydney CBD|5|900|600
2024-02-02|Bus|Wollongong and surrounds|5|<50|<50
2024-02-02|Bus|All - NSW|5|12300|9100
2024-02-02|Bus|Chatswood|6|300|300
2024-02-02|Bus|Macquarie Park|6|200|200
2024-02-02|Bus|Newcastle and surrounds|6|<50|<50
2024-02-02|Bus|North Sydney|6|200|200
2024-02-02|Bus|Other|6|26200|22200
2024-02-02|Bus|Parramatta|6|1100|1000
2024-02-02|Bus|Strathfield|6|300|300
2024-02-02|Bus|Sydney CBD|6|2600|2100
2024-02-02|Bus|Wollongong and surrounds|6|100|100
2024-02-02|Bus|All - NSW|6|31000|26400
2024-02-02|Bus|Chatswood|7|600|400
2024-02-02|Bus|Macquarie Park|7|800|500
2024-02-02|Bus|Newcastle and surrounds|7|100|<50
2024-02-02|Bus|North Sydney|7|400|300
2024-02-02|Bus|Other|7|62400|49700
2024-02-02|Bus|Parramatta|7|1900|1400
2024-02-02|Bus|Strathfield|7|500|500
2024-02-02|Bus|Sydney CBD|7|2900|2600
2024-02-02|Bus|Wollongong and surrounds|7|400|200
2024-02-02|Bus|All - NSW|7|70000|55600
2024-02-02|Bus|Chatswood|8|700|800
2024-02-02|Bus|Macquarie Park|8|900|900
2024-02-02|Bus|Newcastle and surrounds|8|100|100
2024-02-02|Bus|North Sydney|8|1000|900
2024-02-02|Bus|Other|8|63300|72800
2024-02-02|Bus|Parramatta|8|1800|1900
2024-02-02|Bus|Strathfield|8|500|500
2024-02-02|Bus|Sydney CBD|8|4000|3900
2024-02-02|Bus|Wollongong and surrounds|8|600|700
2024-02-02|Bus|All - NSW|8|72900|82500
2024-02-02|Bus|Chatswood|9|300|400
2024-02-02|Bus|Macquarie Park|9|300|500
2024-02-02|Bus|Newcastle and surrounds|9|100|100
2024-02-02|Bus|North Sydney|9|300|400
2024-02-02|Bus|Other|9|35200|40500
2024-02-02|Bus|Parramatta|9|1000|1100
2024-02-02|Bus|Strathfield|9|300|400
2024-02-02|Bus|Sydney CBD|9|2900|3100
2024-02-02|Bus|Wollongong and surrounds|9|200|200
2024-02-02|Bus|All - NSW|9|40600|46700
2024-02-02|Bus|Chatswood|10|300|300
2024-02-02|Bus|Macquarie Park|10|300|300
2024-02-02|Bus|Newcastle and surrounds|10|100|100
2024-02-02|Bus|North Sydney|10|200|200
2024-02-02|Bus|Other|10|30900|31100
2024-02-02|Bus|Parramatta|10|800|700
2024-02-02|Bus|Strathfield|10|200|200
2024-02-02|Bus|Sydney CBD|10|2600|2500
2024-02-02|Bus|Wollongong and surrounds|10|200|200
2024-02-02|Bus|All - NSW|10|35600|35600
2024-02-02|Bus|Chatswood|11|300|300
2024-02-02|Bus|Macquarie Park|11|300|300
2024-02-02|Bus|Newcastle and surrounds|11|100|100
2024-02-02|Bus|North Sydney|11|300|300
2024-02-02|Bus|Other|11|30400|30700
2024-02-02|Bus|Parramatta|11|900|800
