trip_origin_date|mode_name|ti_region|tap_hour|Tap_Ons|Tap_Offs
2021-06-18|Bus|Chatswood|0|<50|<50
2021-06-18|Bus|Macquarie Park|0|<50|<50
2021-06-18|Bus|Newcastle and surrounds|0|<50|<50
2021-06-18|Bus|North Sydney|0|<50|<50
2021-06-18|Bus|Other|0|700|1300
2021-06-18|Bus|Parramatta|0|100|<50
2021-06-18|Bus|Strathfield|0|<50|<50
2021-06-18|Bus|Sydney CBD|0|600|200
2021-06-18|Bus|Wollongong and surrounds|0|<50|<50
2021-06-18|Bus|All - NSW|0|1400|1500
2021-06-18|Bus|Chatswood|1|<50|<50
2021-06-18|Bus|Macquarie Park|1|<50|<50
2021-06-18|Bus|North Sydney|1|<50|<50
2021-06-18|Bus|Other|1|300|600
2021-06-18|Bus|Parramatta|1|<50|<50
2021-06-18|Bus|Strathfield|1|<50|<50
2021-06-18|Bus|Sydney CBD|1|400|100
2021-06-18|Bus|All - NSW|1|700|700
2021-06-18|Bus|Chatswood|2|<50|<50
2021-06-18|Bus|Macquarie Park|2|<50|<50
2021-06-18|Bus|North Sydney|2|<50|<50
2021-06-18|Bus|Other|2|300|500
2021-06-18|Bus|Parramatta|2|<50|<50
2021-06-18|Bus|Strathfield|2|<50|<50
2021-06-18|Bus|Sydney CBD|2|400|100
2021-06-18|Bus|Wollongong and surrounds|2|<50|<50
2021-06-18|Bus|All - NSW|2|700|600
2021-06-18|Bus|Chatswood|3|<50|<50
2021-06-18|Bus|Macquarie Park|3|<50|<50
2021-06-18|Bus|North Sydney|3|<50|<50
2021-06-18|Bus|Other|3|300|400
2021-06-18|Bus|Parramatta|3|<50|<50
2021-06-18|Bus|Strathfield|3|<50|<50
2021-06-18|Bus|Sydney CBD|3|200|100
2021-06-18|Bus|Wollongong and surrounds|3|<50|<50
2021-06-18|Bus|All - NSW|3|500|500
2021-06-18|Bus|Chatswood|4|<50|<50
2021-06-18|Bus|Macquarie Park|4|<50|<50
2021-06-18|Bus|North Sydney|4|<50|<50
2021-06-18|Bus|Other|4|1200|800
2021-06-18|Bus|Parramatta|4|<50|<50
2021-06-18|Bus|Strathfield|4|<50|<50
2021-06-18|Bus|Sydney CBD|4|200|200
2021-06-18|Bus|Wollongong and surrounds|4|<50|<50
2021-06-18|Bus|All - NSW|4|1400|1000
2021-06-18|Bus|Chatswood|5|100|<50
2021-06-18|Bus|Macquarie Park|5|100|100
2021-06-18|Bus|Newcastle and surrounds|5|<50|<50
2021-06-18|Bus|North Sydney|5|<50|<50
2021-06-18|Bus|Other|5|8000|5100
2021-06-18|Bus|Parramatta|5|300|300
2021-06-18|Bus|Strathfield|5|100|100
2021-06-18|Bus|Sydney CBD|5|700|1000
2021-06-18|Bus|Wollongong and surrounds|5|<50|<50
2021-06-18|Bus|All - NSW|5|9300|6600
2021-06-18|Bus|Chatswood|6|200|200
2021-06-18|Bus|Macquarie Park|6|200|300
2021-06-18|Bus|Newcastle and surrounds|6|<50|<50
2021-06-18|Bus|North Sydney|6|100|200
2021-06-18|Bus|Other|6|21500|16900
2021-06-18|Bus|Parramatta|6|900|800
2021-06-18|Bus|Strathfield|6|300|200
2021-06-18|Bus|Sydney CBD|6|2200|2900
2021-06-18|Bus|Wollongong and surrounds|6|<50|100
2021-06-18|Bus|All - NSW|6|25400|21600
2021-06-18|Bus|Chatswood|7|500|500
2021-06-18|Bus|Macquarie Park|7|600|500
2021-06-18|Bus|Newcastle and surrounds|7|<50|100
2021-06-18|Bus|North Sydney|7|400|700
2021-06-18|Bus|Other|7|53600|34300
